Ldim_ID,Mouse_Prot_ID,Gene_Name,Identity,Length,Mism,Gap,qs,qe,ss,se,Evalue,Bitscore
g224282,NP_001184251.1,Foxp1,49.5,479,179,10,138,559,93,565,1.08E-120,370
g38622,NP_001074764.1,Arhgef26,49.5,1025,355,19,1,1018,1,869,5.68E-279,802
g3986,NP_001404404.1,Sst,49.5,97,45,4,24,119,23,116,1.33E-21,84.3
g5378,XP_036019490.1,Macf1,49.5,7526,3289,101,405,7719,217,7441,0,5390
g5849,NP_033877.3,Bdkrb2,49.5,315,152,3,16,328,38,347,4.80E-98,297
g6436,NP_950243.1,Thap1,49.5,220,96,4,1,218,1,207,1.43E-65,203
g685,NP_001191206.1,Hdac7,49.5,982,391,29,23,961,22,941,2.39E-243,711
g7119,NP_001240710.1,Prlr,49.5,287,137,4,2,285,1,282,4.11E-95,296
g8191,NP_001412035.1,Pla2g7,49.5,392,181,5,33,424,45,419,1.58E-126,375
g8367,XP_006522915.1,Hlcs,49.5,792,362,14,137,923,77,835,2.45E-241,701
g8897,NP_001154837.1,Rin3,49.5,111,53,2,68,177,3,111,2.99E-19,94
g9518,NP_001304282.1,Lamp1,49.5,216,103,5,34,248,197,407,7.36E-48,164
g10161,NP_001288282.1,Apod,49.4,89,45,0,1,89,99,187,1.55E-23,90.1
g10177,NP_035998.2,Eci2,49.4,81,37,1,14,94,2,78,1.08E-16,83.6
g106290,NP_001298092.1,Map4,49.4,79,29,3,265,333,283,360,1.60E-08,61.2
g1405,NP_083325.1,Ptchd3,49.4,498,237,5,1,491,415,904,1.79E-152,459
g14264,NP_808377.1,Trarg1,49.4,81,41,0,132,212,85,165,7.29E-21,87.4
g15040,NP_898836.2,Ccnb3,49.4,257,130,0,156,412,1135,1391,4.11E-77,262
g15131,NP_001258350.1,Ephx2,49.4,476,235,4,71,546,7,476,2.99E-172,498
g16139,NP_065644.2,Mogs,49.4,802,348,11,66,843,67,834,3.94E-272,776
g16431,NP_001020950.1,Cdc6,49.4,534,220,13,79,575,42,562,8.10E-144,429
g17125,XP_036015282.1,Fyb1,49.4,77,38,1,313,389,500,575,1.21E-17,88.6
g17642,NP_065651.1,Cltrn,49.4,172,85,2,6,177,5,174,2.37E-48,159
g17817,NP_659126.1,Mettl13,49.4,701,336,10,1,686,1,697,2.34E-221,636
g17850,NP_035404.4,Uri1,49.4,520,199,13,15,487,28,530,1.36E-129,388
g18028,NP_001355806.1,Cracr2a,49.4,714,309,10,34,717,34,725,1.09E-185,547
g183932,NP_080078.2,Pnpla2,49.4,255,129,0,1,255,1,255,2.78E-81,259
g20894,NP_001369776.1,Ncapd3,49.4,447,213,6,843,1280,1,443,5.38E-122,397
g3215,XP_006498167.1,Adamts13,49.4,870,399,12,33,877,71,924,3.55E-288,839
g43263,XP_030099828.2,Phldb1,49.4,1664,559,38,27,1622,99,1547,0,1030
g6872,NP_001153458.1,Sec16b,49.4,443,219,2,1379,1821,261,698,6.89E-128,433
g817,NP_062277.1,Avpr2,49.4,336,155,8,3,327,20,351,4.87E-99,299
g9563,XP_030105144.1,Tmem30c,49.4,237,113,4,104,339,1,231,5.07E-79,243
g9715,NP_033397.3,Tgfbr2,49.4,528,229,9,34,559,75,566,1.54E-166,490
g10185,XP_017175196.1,Rbis,49.3,69,34,1,1,68,43,111,7.11E-12,58.9
g1042,NP_569718.1,Slc2a10,49.3,525,232,9,4,511,6,513,3.63E-145,430
g11485,NP_001403969.1,Slc22a18,49.3,292,146,1,131,422,1,290,2.97E-84,261
g11870,NP_666120.1,Tcp11l2,49.3,495,245,4,15,505,12,504,3.09E-159,464
g12277,NP_001403137.1,Fam83f,49.3,138,70,0,1,138,1,138,4.50E-41,149
g12562,NP_001344417.1,Mreg,49.3,146,74,0,47,192,20,165,1.19E-39,137
g15012,NP_001159843.1,Zfp638,49.3,75,38,0,871,945,399,473,1.90E-16,89.4
g16915,NP_081483.1,Fam174c,49.3,67,32,2,74,140,44,108,1.87E-10,56.2
g19070,NP_001020022.2,Ankrd34a,49.3,536,202,14,7,522,2,487,9.21E-110,337
g20864,XP_030105734.1,Rmdn2,49.3,211,107,0,222,432,2,212,2.16E-73,231
g20890,NP_036142.2,Exo1,49.3,841,350,24,1,787,1,819,2.52E-217,635
g210652,NP_001404692.1,Fam13b,49.3,576,141,15,202,766,470,905,8.32E-129,407
g23038,NP_034954.2,Mpo,49.3,422,173,6,1,389,304,717,1.42E-129,390
g2602,XP_006512427.1,Lrrc2,49.3,292,132,3,99,389,103,379,8.22E-10,62
g3845,NP_080139.3,Trim59,49.3,306,154,1,1,306,1,305,1.75E-107,325
g6914,NP_932118.1,Bbln,49.3,75,37,1,1,75,1,74,1.85E-11,57
g75482,XP_006512961.1,Fam184a,49.3,517,248,1,541,1043,156,672,8.05E-88,301
g7776,NP_001171371.2,Rd3,49.3,75,38,0,1,75,3,77,2.75E-19,81.3
g7810,NP_001094952.2,Mrap2,49.3,219,81,7,11,228,17,206,2.05E-48,159
g829,NP_659039.1,Ankrd33,49.3,229,114,1,88,314,9,237,8.28E-52,179
g975,NP_001103741.2,Abhd14a,49.3,209,101,1,41,249,38,241,1.29E-68,213
g99761,XP_036015177.1,Neb,49.3,4644,2110,3,418,4818,641,5283,0,4036
g1288,NP_001393333.1,Xirp1,49.2,252,113,5,45,294,33,271,7.26E-45,177
g1383,NP_001272743.1,Tmem53,49.2,246,124,1,24,269,15,259,5.39E-79,241
g13872,XP_011244920.1,Telo2,49.2,528,230,7,321,822,5,520,8.54E-148,446
g1574,NP_079662.1,Fbxo36,49.2,181,92,0,1,181,1,181,6.55E-59,187
g16721,NP_001292350.1,Stra6l,49.2,510,255,3,120,625,1,510,1.43E-173,507
g19719,NP_001356127.1,Rusc2,49.2,195,99,0,1105,1299,991,1185,2.32E-47,189
g20618,XP_006513355.1,Rtkn2,49.2,260,130,1,294,553,5,262,2.92E-80,263
g20866,XP_006500131.1,Nanp,49.2,195,98,1,48,242,39,232,3.38E-61,194
g215233,NP_291061.1,Pcdhgc5,49.2,902,436,11,40,929,27,918,2.14E-279,804
g2849,NP_001288261.1,Gdnf,49.2,189,66,4,76,264,56,214,2.17E-50,166
g6776,NP_690016.1,Hpse,49.2,504,232,5,45,534,41,534,2.02E-167,486
g7013,XP_011247881.1,Rassf6,49.2,189,92,2,161,346,1,188,1.78E-51,171
g8252,XP_006513676.1,Ikzf4,49.2,602,168,16,1,528,1,538,1.26E-104,325
g8613,NP_001161455.1,Sipa1l1,49.2,957,374,17,42,935,146,1053,1.99E-266,807
g9411,NP_067361.2,Cldn10,49.2,120,61,0,36,155,60,179,1.73E-36,130
g9596,NP_035953.3,Gpr34,49.2,315,152,3,33,344,42,351,3.15E-102,308
g10852,NP_001074758.1,Fam217b,49.1,112,55,2,172,283,103,212,1.44E-22,101
g11921,XP_030109277.1,Arhgef39,49.1,324,163,2,13,335,9,331,2.64E-96,293
g125443,NP_001360818.1,Zfp385c,49.1,515,213,13,57,563,32,505,4.16E-131,394
g12721,NP_079671.1,Chchd5,49.1,106,54,0,1,106,1,106,2.40E-37,123
g13868,NP_598480.1,Metrn,49.1,285,131,5,12,294,19,291,3.43E-89,269
g1424,NP_067518.2,Pcdh8,49.1,1066,456,23,4,1001,5,1051,1.36E-301,867
g14692,NP_598643.1,C8b,49.1,532,268,2,54,585,61,589,4.34E-196,563
g16204,NP_001161220.1,Egfem1,49.1,55,28,0,16,70,132,186,7.68E-12,65.9
g17000,NP_001407954.1,Rgs21,49.1,116,58,1,70,184,4,119,3.03E-35,122
g17054,NP_001103616.1,Prg4,49.1,265,100,6,497,731,158,417,3.12E-78,259
g18432,NP_083250.1,Kbtbd13,49.1,432,214,4,35,465,18,444,1.20E-140,413
g19456,XP_006525144.1,Rftn1,49.1,169,83,2,281,447,190,357,3.54E-45,169
g20977,NP_034738.1,Kcnk3,49.1,53,27,0,121,173,78,130,9.59E-07,52.8
g21476,NP_001001984.2,Kdm2a,49.1,1353,442,24,2,1302,4,1161,0,1117
g22168,XP_006499232.1,Ccn5,49.1,161,78,2,16,175,15,172,2.47E-53,176
g224492,XP_030109364.1,Fbxo44,49.1,165,80,1,112,272,8,172,9.65E-58,184
g2816,NP_001361597.1,Mpeg1,49.1,650,309,8,39,674,40,681,3.60E-220,634
g32308,XP_006504345.1,Ncor2,49.1,2664,910,82,1,2380,1,2503,0,1655
g328,XP_036020629.1,Plekha6,49.1,1130,446,25,5,1053,13,1094,7.70E-284,825
g3282,XP_036020604.1,Plekha6,49.1,1176,449,27,5,1078,117,1244,1.26E-292,854
g43012,NP_766313.2,Ap5z1,49.1,809,389,10,1,798,1,797,6.39E-229,664
g4337,NP_001371020.1,Tlcd3a,49.1,169,81,2,84,251,1,165,2.90E-53,172
g717,NP_001280566.1,Nek1,49.1,267,135,1,2,268,1,266,3.28E-78,277
g7262,XP_006530326.1,Ccdc62,49.1,57,29,0,326,382,57,113,3.77E-07,54.7
g777,NP_598620.2,Olfml3,49.1,383,184,1,17,388,22,404,3.63E-131,384
g8267,NP_001388021.1,Btg4,49.1,167,84,1,1,167,1,166,9.65E-50,164
g93502,NP_001407983.1,Ssb,49.1,422,177,7,1,396,1,410,1.04E-118,352
g9736,XP_011246333.1,Sctr,49.1,342,160,4,91,429,24,354,7.26E-103,312
g101352,NP_795953.2,Topbp1,49,1530,682,28,1,1475,1,1486,0,1313
g10154,NP_001129199.1,Sh3kbp1,49,670,273,17,1,609,1,662,1.38E-172,507
g12752,NP_001020549.1,Orc2,49,504,236,4,130,625,37,527,1.48E-148,441
g13036,NP_071865.1,Gprc5b,49,392,184,5,19,398,23,410,8.14E-118,350
g13065,NP_065253.1,Tob2,49,412,131,13,1,400,1,345,1.51E-91,281
g13766,NP_001392055.1,Itgb4,49,1923,775,18,10,1923,10,1735,0,1662
g14265,NP_663563.1,Kif22,49,647,277,14,7,621,25,650,3.96E-180,527
g15926,XP_011247507.1,Tefm,49,102,48,2,266,367,1,98,4.70E-21,89
g15980,NP_001391206.1,Pmp22,49,100,47,2,61,157,25,123,5.03E-25,94.7
g16018,NP_001019313.1,Fbxo10,49,1006,433,16,1,982,1,950,5.13E-174,533
g163342,XP_006497752.1,Fnbp1,49,606,258,10,1,558,1,603,1.40E-148,442
g179142,NP_065243.2,Zfp276,49,555,235,12,87,613,75,609,2.00E-110,346
g185002,XP_011245297.1,Snx24,49,49,25,0,2,50,79,127,6.96E-06,46.2
g18691,XP_006497508.1,Bend7,49,382,146,12,55,423,1,346,9.72E-87,271
g18874,XP_006521340.1,Lrrk2,49,2055,1001,15,4,2039,11,2036,0,1809
g18991,NP_080176.2,Dek,49,149,72,2,46,193,57,202,4.69E-34,133
g19269,NP_001010833.2,Mdc1,49,204,103,1,1765,1967,1498,1701,1.87E-49,196
g19309,NP_001020564.1,Bclaf1,49,147,72,2,527,673,563,706,1.22E-27,122
g20786,NP_034745.1,Kif11,49,1064,518,7,1,1057,1,1046,1.43E-292,845
g20880,NP_997554.2,Zfp318,49,51,26,0,564,614,1131,1181,3.77E-06,53.1
g21273,NP_573450.2,Gask1b,49,514,225,10,16,507,18,516,1.26E-151,444
g22604,NP_001033029.1,Dnajb6,49,51,24,1,181,229,6,56,1.43E-05,47.4
g2571,NP_001156385.1,Susd2,49,649,316,7,137,781,21,658,2.14E-229,660
g2603,NP_001182366.1,Fam240a,49,51,23,1,12,62,19,66,8.68E-07,44.7
g3285,NP_001153740.1,Plekha6,49,1118,416,27,5,1055,13,1043,3.58E-273,796
g3506,XP_036018571.1,Dok5,49,51,26,0,201,251,70,120,3.62E-09,58.9
g7548,XP_006512958.1,Fam184a,49,1065,519,5,1,1043,1,1063,9.79E-226,677
g7909,NP_001345743.1,Tmem200a,49,576,195,19,1,562,1,491,8.21E-130,390
g9036,NP_064670.1,Htr3b,49,455,210,5,1,453,1,435,5.19E-130,384
g10497,NP_067526.2,Slc22a17,48.9,368,167,8,227,579,38,399,1.99E-87,278
g11273,NP_001028471.1,Zfp217,48.9,45,17,1,181,225,468,506,9.71E-05,46.6
g11838,NP_001414050.1,Gcc1,48.9,784,371,8,1,763,1,775,1.05E-195,576
g12086,XP_011244037.1,Rpap3,48.9,507,235,9,164,654,1,499,2.70E-92,296
g13454,NP_001041611.1,Azi2,48.9,45,22,1,33,77,27,70,0.000199,45.8
g13747,XP_006513107.1,Jmjd1c,48.9,2107,749,57,848,2888,386,2232,0,1627
g14587,XP_036020442.1,Adamtsl1,48.9,1784,611,18,29,1518,177,1954,0,1670
g15385,NP_076399.4,Tsc22d4,48.9,45,22,1,309,352,67,111,2.37E-05,49.3
g15427,NP_032990.1,Ptger2,48.9,307,144,5,1,301,32,331,3.04E-86,266
g16947,NP_808338.2,Tmem69,48.9,221,98,5,60,271,25,239,4.35E-58,187
g17126,NP_001008702.1,Dab2,48.9,137,70,0,34,170,40,176,6.05E-39,147
g18519,NP_001406029.1,Saal1,48.9,413,187,6,21,409,1,413,6.55E-119,356
g18575,NP_598743.1,Rpp25,48.9,135,51,2,57,180,27,154,2.18E-32,118
g20034,NP_001345989.1,Cmklr1,48.9,313,143,6,47,354,39,339,3.33E-97,295
g20127,NP_001164478.1,Nod1,48.9,755,366,10,10,752,18,764,4.66E-243,710
g20897,NP_001272942.1,Dlk2,48.9,186,92,2,47,229,11,196,3.84E-42,154
g21189,NP_001355995.1,Ermap,48.9,182,92,1,357,538,320,500,8.32E-49,179
g21831,NP_033284.1,Spink1,48.9,45,23,0,49,93,36,80,3.51E-11,55.8
g2676,NP_075837.3,Snap29,48.9,268,117,5,2,259,3,260,2.93E-66,208
g2783,NP_666042.2,Rimoc1,48.9,262,122,2,28,277,29,290,1.86E-82,251
g3573,NP_001391753.1,Rskr,48.9,266,109,3,127,369,19,280,1.23E-78,246
g4361,NP_001341924.1,Chrd,48.9,456,196,9,499,929,5,448,3.03E-140,428
g503,NP_001162071.1,Gnl3l,48.9,542,253,9,38,565,41,572,1.73E-149,443
g744,NP_034862.1,Lrrn2,48.9,732,286,10,24,750,11,659,4.80E-90,300
g76244,XP_036011814.1,Syne1,48.9,8867,4375,42,1,8801,1,8773,0,7574
g8591,NP_068365.1,Cldn15,48.9,227,113,1,1,224,1,227,1.36E-75,229
g9101,NP_001239459.1,Slco2b1,48.9,646,296,7,8,619,30,675,1.06E-196,572
g9304,NP_001033017.1,Gm11992,48.9,47,24,0,31,77,39,85,0.000111,43.9
g9777,NP_001347572.1,Zmym2,48.9,1271,537,23,213,1443,176,1373,0,949
g10163,NP_082004.1,Enkur,48.8,250,119,2,8,252,7,252,1.51E-67,211
g10830,XP_006511494.1,Lysmd2,48.8,129,53,5,83,208,1,119,1.80E-25,97.8
g1223,XP_006501248.1,Frrs1,48.8,240,118,3,283,518,3,241,3.30E-71,233
g12588,NP_080435.3,Retsat,48.8,598,302,2,7,601,7,603,4.59E-212,606
g12791,NP_001156404.1,Rmi2,48.8,127,58,3,10,132,21,144,2.33E-31,110
g130362,NP_001182703.1,Gprc5b,48.8,377,177,5,19,383,23,395,2.21E-109,329
g134985,NP_001005511.2,Lmtk3,48.8,484,210,10,8,485,93,544,2.19E-127,431
g140594,XP_011245652.1,Mms19,48.8,849,357,7,98,875,28,869,1.42E-243,706
g14300,XP_006533501.1,Mprip,48.8,861,338,24,1,783,1,836,3.85E-193,616
g17109,NP_075552.2,Ifi30,48.8,211,98,5,41,248,33,236,5.99E-60,191
g17381,NP_034138.3,Cyp2j6,48.8,473,239,3,483,954,31,501,5.26E-157,473
g18861,NP_666121.2,Cep290,48.8,2462,1215,13,4,2425,1,2456,0,1886
g19869,NP_001155961.1,Mroh1,48.8,1089,546,3,6,1093,6,1083,0,1031
g20248,NP_001390059.1,Phf3,48.8,752,294,13,546,1218,1,740,1.34E-182,585
g21904,NP_783615.2,Fchsd1,48.8,240,116,3,1,239,1,234,7.22E-57,194
g226542,NP_001271450.1,Larp4,48.8,724,291,22,88,796,2,660,3.86E-169,505
g3022,NP_941061.1,Stpg2,48.8,43,22,0,28,70,130,172,7.55E-08,49.3
g5199,NP_001397500.1,S100a4,48.8,86,44,0,4,89,5,90,2.74E-26,94.7
g5408,NP_619615.2,Pkhd1l1,48.8,4171,2056,38,29,4152,33,4171,0,3905
g5555,NP_082479.1,Wdr89,48.8,387,183,6,1,375,1,384,2.07E-121,358
g7469,NP_001277237.1,Col12a1,48.8,3306,1133,13,46,3345,1,2751,0,2977
g8933,XP_006504397.1,Pom121,48.8,289,137,6,102,382,2,287,3.22E-49,191
g9217,XP_006522552.1,4930453N24Rik,48.8,256,122,3,6,252,40,295,9.40E-79,243
g11236,XP_006497045.1,Smyd3,48.7,234,120,0,195,428,1,234,3.08E-75,236
g11477,NP_001345489.1,E2f7,48.7,388,168,8,3,380,66,432,5.98E-85,293
g11529,NP_001155096.1,Cdkn1c,48.7,76,37,1,3,76,24,99,6.94E-18,81.3
g13844,NP_001406344.1,Acp4,48.7,347,163,5,33,369,55,396,2.73E-105,323
g142032,NP_001171268.1,Afap1l2,48.7,892,383,16,1,884,1,825,1.12E-242,702
g14380,XP_006537582.1,Tdrd7,48.7,780,348,9,372,1122,2,758,2.94E-243,710
g145872,NP_001355550.1,Adamtsl1,48.7,1761,605,17,10,1478,13,1767,0,1652
g168052,NP_835181.2,Pde4dip,48.7,341,153,6,7,347,1,319,2.56E-89,294
g18134,XP_036009419.1,Akap13,48.7,1108,492,23,1865,2936,1520,2587,2.14E-242,811
g18744,NP_034786.1,Sspn,48.7,191,98,0,20,210,15,205,1.21E-62,196
g18769,NP_001276387.1,Hgf,48.7,715,343,11,7,705,20,726,2.52E-265,750
g18936,NP_001298090.1,Ric3,48.7,232,98,10,1,218,1,225,4.60E-40,147
g20404,NP_001156545.1,Lcorl,48.7,156,79,1,3,158,21,175,1.19E-42,168
g21293,NP_598472.2,Spata4,48.7,199,100,2,3,200,41,238,1.41E-57,187
g2192,XP_036013727.1,Arhgef28,48.7,398,199,5,16,412,806,1199,8.40E-99,338
g21968,NP_001003961.2,Dnmt3b,48.7,704,277,7,854,1550,233,859,2.67E-212,647
g22458,NP_079614.1,Aurkaip1,48.7,150,53,3,67,203,60,198,3.33E-34,122
g2748,NP_663472.1,Nmrk1,48.7,197,95,1,1,197,1,191,1.01E-69,212
g3168,NP_081398.2,Mfsd3,48.7,411,183,7,1,396,1,398,1.59E-102,312
g3822,NP_001297698.1,Neu4,48.7,466,193,7,7,434,30,487,2.40E-146,429
g3857,NP_115776.2,Sucnr1,48.7,298,142,6,12,305,17,307,1.45E-89,271
g3998,NP_932780.1,Ostn,48.7,113,50,3,24,136,26,130,9.68E-21,83.2
g43265,NP_001400351.1,Phldb1,48.7,1467,517,36,1,1398,81,1381,1.59E-273,819
g4476,NP_001171316.1,Tirap,48.7,150,73,3,45,193,102,248,7.47E-37,130
g48753,NP_001413224.1,Dlgap3,48.7,645,188,18,463,1091,3,520,3.02E-156,476
g5032,XP_006509924.1,Cfap300,48.7,226,111,2,39,259,1,226,3.61E-71,219
g54,XP_006518731.1,Il17rd,48.7,669,268,12,141,809,1,594,1.49E-195,571
g6061,NP_653107.2,Angel1,48.7,476,213,7,303,761,205,666,4.85E-143,437
g8733,XP_036016076.1,Ltn1,48.7,940,457,11,838,1766,4,929,3.15E-292,863
g8755,NP_081412.1,Ovca2,48.7,226,102,8,4,224,7,223,1.93E-57,183
g9626,XP_011236914.1,Rftn2,48.7,271,99,7,200,439,105,366,9.66E-72,232
g10132,NP_001160097.1,Ccr9,48.6,313,159,2,24,336,24,334,2.67E-101,305
g101563,XP_006522397.1,Tnk2,48.6,1092,427,25,1,1002,33,1080,2.77E-289,836
g11910,NP_808315.1,Cdnf,48.6,144,73,1,24,167,36,178,2.22E-44,146
g122293,NP_001028526.1,Iqsec3,48.6,107,41,3,57,160,1100,1195,1.49E-12,66.2
g13019,NP_062315.1,Stk19,48.6,255,127,2,1,252,1,254,9.04E-80,242
g14203,XP_036017471.1,Afap1l2,48.6,770,312,15,166,912,21,729,2.68E-202,597
g14476,XP_036019893.1,Focad,48.6,1394,690,11,1,1387,39,1412,0,1231
g14674,XP_036017513.1,Spata6l,48.6,72,37,0,95,166,90,161,6.52E-13,71.2
g14854,NP_001342395.1,Npr2,48.6,502,235,6,329,815,520,1013,2.26E-141,446
g15086,XP_006503201.1,Ermap,48.6,177,90,1,373,549,387,562,7.49E-51,186
g151752,XP_006512190.1,Myrip,48.6,35,18,0,110,144,9,43,4.97E-05,48.1
g16323,NP_001345956.1,Mad1l1,48.6,243,117,2,488,728,58,294,3.79E-59,203
g16380,NP_001398350.1,Ncf4,48.6,105,47,1,1,105,178,275,6.51E-28,107
g16942,NP_001157625.1,Tcf3,48.6,658,274,25,1,620,8,639,4.98E-161,478
g16979,NP_759015.2,Tmem125,48.6,210,90,4,33,232,15,216,4.60E-50,164
g17273,NP_598723.3,Arhgef18,48.6,966,448,20,622,1557,23,969,6.27E-228,696
g181342,XP_036009416.1,Akap13,48.6,1130,503,24,1865,2956,1520,2609,2.25E-247,826
g18482,NP_766512.2,Peak1,48.6,1960,714,60,1,1893,1,1733,0,1349
g192642,XP_006506265.1,Zfp384,48.6,144,55,10,2,133,1,137,3.72E-19,92.4
g19315,NP_079820.2,Mrps15,48.6,181,91,1,56,234,42,222,2.52E-50,167
g19896,NP_083417.1,Tmbim7,48.6,218,111,1,29,246,85,301,3.59E-74,229
g22158,XP_017174082.1,Itih6,48.6,609,302,5,32,632,29,634,1.68E-176,550
g22175,XP_030109728.1,Tmem269,48.6,177,90,1,66,241,1,177,3.46E-49,161
g23055,NP_001177374.1,Faap20,48.6,37,19,0,241,277,150,186,9.50E-05,44.3
g3337,NP_001157099.1,Fam151b,48.6,255,125,2,2,254,12,262,2.72E-82,249
g5024,NP_001094980.1,Susd5,48.6,181,90,1,26,203,30,210,2.47E-46,177
g6115,NP_033903.2,Bub1b,48.6,414,196,7,7,411,13,418,2.12E-113,358
g6710,NP_001230670.1,C87436,48.6,590,240,15,38,624,8,537,4.50E-172,504
g6913,NP_001408067.1,Surf2,48.6,185,86,4,1,180,1,181,1.17E-53,175
g8522,NP_291055.1,Pcdhgb5,48.6,107,55,0,1,107,604,710,1.19E-22,102
g9609,NP_079703.2,Rgcc,48.6,111,56,1,17,126,27,137,1.14E-23,90.5
g10345,XP_017172399.1,Tmprss7,48.5,447,221,2,390,835,18,456,4.24E-154,460
g11695,NP_001138670.1,1500009L16Rik,48.5,33,17,0,40,72,31,63,3.81E-05,39.7
g12428,NP_001276400.1,Klf10,48.5,33,17,0,527,559,366,398,0.000533,45.1
g16453,NP_001349415.1,Tmem186,48.5,101,52,0,120,220,11,111,5.05E-28,104
g17719,NP_001395620.1,Plcxd1,48.5,198,101,1,126,322,2,199,3.84E-55,180
g188932,NP_536718.1,Smc1b,48.5,1236,617,4,1,1229,1,1224,0,1060
g19400,XP_017175713.1,Myom3,48.5,852,434,5,571,1419,1,850,2.28E-283,827
g19676,NP_001280663.1,Rorc,48.5,499,223,7,60,531,3,494,4.86E-133,397
g19690,NP_001291291.1,Cgnl1,48.5,171,79,2,1054,1222,1108,1271,9.26E-28,124
g210662,NP_062514.2,Cxcl14,48.5,99,50,1,1,99,1,98,1.61E-31,108
g21310,NP_038785.1,Sytl4,48.5,715,313,13,5,710,2,670,2.81E-193,564
g21410,NP_001139740.1,Pdgfrb,48.5,1101,506,19,26,1100,34,1099,0,917
g22378,NP_036003.2,Dazap2,48.5,171,83,4,1,169,1,168,2.71E-45,148
g3705,XP_006540456.1,Fam98c,48.5,66,29,1,271,331,225,290,8.32E-10,61.2
g3927,XP_036020624.1,Ache,48.5,538,262,5,29,556,38,570,2.32E-183,532
g6314,XP_011242395.1,Nrde2,48.5,981,436,20,232,1204,14,933,1.40E-281,818
g7226,XP_030102018.1,Polm,48.5,392,169,2,97,488,1,359,3.86E-121,360
g9753,XP_036014573.1,Parp4,48.5,515,254,6,736,1243,2,512,2.75E-144,484
g9779,XP_036019253.1,Ttf2,48.5,1197,493,28,1,1136,1,1135,0,926
g11076,XP_036010730.1,Tex9,48.4,188,97,0,223,410,1,188,1.24E-42,149
g11286,NP_001077407.1,Rnaset2a,48.4,221,107,6,33,249,39,256,6.62E-73,224
g11625,NP_077787.3,Zfp319,48.4,254,86,10,1,238,1,225,3.70E-30,127
g18206,NP_034348.2,Fjx1,48.4,442,171,9,14,422,16,433,3.67E-122,363
g21161,XP_006541596.1,Atp1b4,48.4,223,113,2,119,340,2,223,2.33E-75,233
g32306,NP_035554.3,Ncor2,48.4,2626,847,78,1,2275,1,2468,0,1589
g3283,NP_891846.1,Plekha6,48.4,1183,460,28,5,1084,13,1147,1.71E-286,835
g35272,NP_035367.1,Rad9a,48.4,186,92,2,25,209,1,183,2.65E-50,182
g3622,NP_001128374.1,Nkapd1,48.4,124,57,3,1,117,1,124,5.18E-25,102
g3942,XP_036020915.1,Nyap2,48.4,577,213,14,1,518,7,557,8.46E-144,438
g49642,NP_034372.1,Fut4,48.4,126,58,4,5,128,311,431,3.17E-31,116
g6320,NP_079649.1,Prorp,48.4,483,234,5,30,510,111,580,7.23E-158,463
g69412,XP_036020013.1,Zfp462,48.4,2193,864,47,1,2013,1,2105,0,1654
g7324,NP_694782.1,Slc35e4,48.4,347,158,5,1,339,1,334,3.25E-91,280
g8594,XP_017168413.1,Mrps31,48.4,248,118,6,207,450,44,285,2.36E-63,208
g10022,NP_001012322.2,Sctr,48.3,60,29,2,53,111,79,137,5.35E-15,71.6
g10279,NP_808577.3,Slc9a9,48.3,584,256,9,1,549,56,628,3.35E-163,481
g10582,XP_017176866.1,Chl1,48.3,1124,568,6,34,1152,23,1138,0,1081
g1096,XP_011248492.1,Hes3,48.3,60,30,1,16,75,14,72,0.000908,40
g141202,NP_001347063.1,Lrit2,48.3,466,232,3,42,505,1,459,6.50E-125,377
g15133,XP_030109893.1,Zfp513,48.3,271,89,10,150,391,73,321,4.46E-14,76.6
g152,NP_001138487.1,Arhgap40,48.3,600,299,7,100,692,76,671,5.08E-161,481
g15725,XP_036017440.1,Patl1,48.3,663,263,16,216,814,44,690,1.81E-164,495
g18220,NP_848867.2,Gdpgp1,48.3,348,164,7,3,341,29,369,9.92E-102,306
g20008,NP_001177843.1,Kirrel3,48.3,744,357,7,17,755,13,733,3.09E-222,642
g2065,NP_038680.1,Ccl4,48.3,29,15,0,55,83,58,86,0.000787,37.4
g211742,NP_071717.1,Tnmd,48.3,261,105,5,50,285,62,317,1.56E-75,234
g212242,NP_001404668.1,Spmap2l,48.3,60,27,2,8,67,171,226,7.69E-06,48.1
g21980,NP_075728.1,Nsmce3,48.3,205,105,1,50,253,55,259,4.29E-67,211
g2637,NP_705766.3,Tut7,48.3,1273,463,21,158,1242,205,1470,0,1093
g2657,NP_032422.2,Itga2,48.3,1173,588,6,6,1171,8,1169,0,1136
g4484,NP_035864.2,Siae,48.3,532,216,11,7,487,10,533,9.68E-169,488
g4793,NP_031766.3,Col9a1,48.3,236,118,2,47,281,40,272,1.95E-67,245
g6479,XP_006525941.1,Minar2,48.3,89,43,1,83,171,42,127,1.23E-21,88.2
g7681,NP_653108.2,Tmem214,48.3,693,341,7,1,683,1,686,4.39E-210,607
g7692,NP_001012743.2,Wfdc6b,48.3,58,30,0,408,465,84,141,4.17E-13,68.9
g1058,XP_006505536.1,Chl1,48.2,1140,571,8,34,1161,23,1154,0,1079
g10709,NP_031588.2,Bnc1,48.2,1090,399,33,3,1060,30,985,1.28E-258,756
g10821,NP_001241690.1,Rnf128,48.2,309,156,3,1,307,1,307,4.27E-95,290
g12522,NP_001340070.1,Myo10,48.2,662,326,6,91,744,754,1406,1.16E-212,640
g12924,XP_030098680.1,Trpm5,48.2,772,361,12,476,1243,1,737,1.05E-221,660
